journal_id,journal_date,posted_date,period,fiscal_year,fiscal_period,source,description,prepared_by,approved_by,status
JE-2023-00600,2023-04-07,2023-04-07,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00612,1072,1071,POSTED
JE-2023-00601,2023-03-30,2023-03-31,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00614,1072,1071,POSTED
JE-2023-00602,2023-04-25,2023-04-28,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00629,1072,1071,POSTED
JE-2023-00603,2023-04-10,2023-04-12,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00632,1072,1071,POSTED
JE-2023-00604,2023-03-16,2023-03-17,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00633,1072,1071,POSTED
JE-2023-00605,2023-04-17,2023-04-19,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00634,1072,1071,POSTED
JE-2023-00606,2023-03-03,2023-03-03,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00640,1072,1071,POSTED
JE-2023-00607,2023-04-13,2023-04-14,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00644,1072,1071,POSTED
JE-2023-00608,2023-03-20,2023-03-23,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00645,1072,1071,POSTED
JE-2023-00609,2023-04-04,2023-04-05,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00652,1072,1071,POSTED
JE-2023-00610,2023-03-20,2023-03-21,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00653,1072,1071,POSTED
JE-2023-00611,2023-04-03,2023-04-05,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00656,1072,1071,POSTED
JE-2023-00612,2023-04-27,2023-04-27,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00658,1072,1071,POSTED
JE-2023-00613,2023-03-30,2023-03-31,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00665,1072,1071,POSTED
JE-2023-00614,2023-04-28,2023-04-28,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00668,1072,1071,POSTED
JE-2023-00615,2023-03-15,2023-03-15,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00669,1072,1071,POSTED
JE-2023-00616,2023-04-26,2023-04-28,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00670,1072,1071,POSTED
JE-2023-00617,2023-03-03,2023-03-03,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00672,1072,1071,POSTED
JE-2023-00618,2023-03-14,2023-03-15,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00673,1072,1071,POSTED
JE-2023-00619,2023-03-14,2023-03-14,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00678,1072,1071,POSTED
JE-2023-00620,2023-04-21,2023-04-24,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00682,1072,1071,POSTED
JE-2023-00621,2023-03-20,2023-03-23,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00685,1072,1071,POSTED
JE-2023-00622,2023-03-17,2023-03-17,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00686,1072,1071,POSTED
JE-2023-00623,2023-04-17,2023-04-19,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00689,1072,1071,POSTED
JE-2023-00624,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00700,1072,1071,POSTED
JE-2023-00625,2023-04-04,2023-04-07,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00701,1072,1071,POSTED
JE-2023-00626,2023-04-26,2023-04-27,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00703,1072,1071,POSTED
JE-2023-00627,2023-04-06,2023-04-07,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00707,1072,1071,POSTED
JE-2023-00628,2023-04-12,2023-04-14,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00710,1072,1071,POSTED
JE-2023-00629,2023-03-31,2023-04-03,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00713,1072,1071,POSTED
JE-2023-00630,2023-04-20,2023-04-21,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00714,1072,1071,POSTED
JE-2023-00631,2023-04-11,2023-04-13,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00719,1072,1071,POSTED
JE-2023-00632,2023-04-07,2023-04-07,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00720,1072,1071,POSTED
JE-2023-00633,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00721,1072,1071,POSTED
JE-2023-00634,2023-04-21,2023-04-24,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00730,1072,1071,POSTED
JE-2023-00635,2023-03-30,2023-03-31,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00731,1072,1071,POSTED
JE-2023-00636,2023-04-11,2023-04-12,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00732,1072,1071,POSTED
JE-2023-00637,2023-03-24,2023-03-24,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00733,1072,1071,POSTED
JE-2023-00638,2023-04-27,2023-04-28,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00734,1072,1071,POSTED
JE-2023-00639,2023-04-10,2023-04-11,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00736,1072,1071,POSTED
JE-2023-00640,2023-04-14,2023-04-14,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00737,1072,1071,POSTED
JE-2023-00641,2023-04-19,2023-04-21,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00739,1072,1071,POSTED
JE-2023-00642,2023-04-07,2023-04-10,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00740,1072,1071,POSTED
JE-2023-00643,2023-04-28,2023-04-28,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00741,1072,1071,POSTED
JE-2023-00644,2023-04-26,2023-04-27,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00742,1072,1071,POSTED
JE-2023-00645,2023-04-28,2023-04-28,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00743,1072,1071,POSTED
JE-2023-00646,2023-04-28,2023-04-28,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00769,1072,1071,POSTED
JE-2023-00647,2023-04-11,2023-04-11,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00447,1072,1071,POSTED
JE-2023-00648,2023-04-28,2023-04-28,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00448,1072,1071,POSTED
JE-2023-00649,2023-04-14,2023-04-17,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00450,1072,1071,POSTED
JE-2023-00650,2023-04-24,2023-04-24,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00454,1072,1071,POSTED
JE-2023-00651,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00457,1072,1071,POSTED
JE-2023-00652,2023-04-03,2023-04-06,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00458,1072,1071,POSTED
JE-2023-00653,2023-04-20,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00463,1072,1071,POSTED
JE-2023-00654,2023-04-03,2023-04-06,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00466,1072,1071,POSTED
JE-2023-00655,2023-03-31,2023-03-31,2023-03,FY2023,12,CASH,Supplier payment PI-2023-00469,1072,1071,POSTED
JE-2023-00656,2023-03-30,2023-03-31,2023-03,FY2023,12,CASH,Supplier payment PI-2023-00476,1072,1071,POSTED
JE-2023-00657,2023-04-12,2023-04-12,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00481,1072,1071,POSTED
JE-2023-00658,2023-03-31,2023-03-31,2023-03,FY2023,12,CASH,Supplier payment PI-2023-00483,1072,1071,POSTED
JE-2023-00659,2023-04-19,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00485,1072,1071,POSTED
JE-2023-00660,2023-04-07,2023-04-07,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00486,1072,1071,POSTED
JE-2023-00661,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00487,1072,1071,POSTED
JE-2023-00662,2023-04-26,2023-04-27,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00488,1072,1071,POSTED
JE-2023-00663,2023-04-13,2023-04-13,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00489,1072,1071,POSTED
JE-2023-00664,2023-04-14,2023-04-17,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00490,1072,1071,POSTED
JE-2023-00665,2023-04-13,2023-04-14,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00491,1072,1071,POSTED
JE-2023-00666,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00492,1072,1071,POSTED
JE-2023-00667,2023-04-14,2023-04-17,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00493,1072,1071,POSTED
JE-2023-00668,2023-04-28,2023-05-01,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00494,1072,1071,POSTED
JE-2023-00669,2023-04-20,2023-04-20,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00498,1072,1071,POSTED
JE-2023-00670,2023-04-14,2023-04-14,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00499,1072,1071,POSTED
JE-2023-00671,2023-04-17,2023-04-18,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00505,1072,1071,POSTED
JE-2023-00672,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00506,1072,1071,POSTED
JE-2023-00673,2023-04-11,2023-04-12,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00507,1072,1071,POSTED
JE-2023-00674,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00508,1072,1071,POSTED
JE-2023-00675,2023-04-25,2023-04-28,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00512,1072,1071,POSTED
JE-2023-00676,2023-04-05,2023-04-07,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00513,1072,1071,POSTED
JE-2023-00677,2023-04-20,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00514,1072,1071,POSTED
JE-2023-00678,2023-03-31,2023-03-31,2023-03,FY2023,12,CASH,Supplier payment PI-2023-00515,1072,1071,POSTED
JE-2023-00679,2023-04-26,2023-04-28,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00517,1072,1071,POSTED
JE-2023-00680,2023-04-12,2023-04-12,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00520,1072,1071,POSTED
JE-2023-00681,2023-04-26,2023-04-28,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00521,1072,1071,POSTED
JE-2023-00682,2023-04-20,2023-04-20,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00526,1072,1071,POSTED
JE-2023-00683,2023-04-28,2023-04-28,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00539,1072,1071,POSTED
JE-2023-00684,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00541,1072,1071,POSTED
JE-2023-00685,2023-04-28,2023-05-01,2023-04,FY2024,1,CASH,Supplier payment PI-2023-00558,1072,1071,POSTED
JE-2023-00686,2023-04-28,2023-04-28,2023-04,FY2024,1,PAYROLL,Payroll April 2023,1072,1071,POSTED
JE-2023-00687,2023-04-30,2023-05-01,2023-04,FY2024,1,GENERAL,Depreciation Apr 2023,1072,1071,POSTED
JE-2023-00688,2023-04-30,2023-05-01,2023-04,FY2024,1,GENERAL,Bank charges and interest Apr 2023,1072,1071,POSTED
JE-2023-00689,2023-04-07,2023-04-07,2023-04,FY2024,1,GENERAL,VAT return payment,1072,1071,POSTED
JE-2023-00690,2023-05-19,2023-05-19,2023-05,FY2024,2,AR,Sales invoice SI-2023-00796,1072,1071,POSTED
JE-2023-00691,2023-05-08,2023-05-10,2023-05,FY2024,2,AR,Sales invoice SI-2023-00797,1072,1071,POSTED
JE-2023-00692,2023-05-08,2023-05-09,2023-05,FY2024,2,AR,Sales invoice SI-2023-00798,1072,1071,POSTED
JE-2023-00693,2023-05-12,2023-05-15,2023-05,FY2024,2,AR,Sales invoice SI-2023-00799,1072,1071,POSTED
JE-2023-00694,2023-05-04,2023-05-05,2023-05,FY2024,2,AR,Sales invoice SI-2023-00800,1072,1071,POSTED
JE-2023-00695,2023-05-02,2023-05-04,2023-05,FY2024,2,AR,Sales invoice SI-2023-00801,1072,1071,POSTED
JE-2023-00696,2023-05-11,2023-05-12,2023-05,FY2024,2,AR,Sales invoice SI-2023-00802,1072,1071,POSTED
JE-2023-00697,2023-05-19,2023-05-19,2023-05,FY2024,2,AR,Sales invoice SI-2023-00803,1072,1071,POSTED
JE-2023-00698,2023-05-29,2023-05-30,2023-05,FY2024,2,AR,Sales invoice SI-2023-00804,1072,1071,POSTED
JE-2023-00699,2023-05-23,2023-05-25,2023-05,FY2024,2,AR,Sales invoice SI-2023-00805,1072,1071,POSTED
JE-2023-00700,2023-05-02,2023-05-03,2023-05,FY2024,2,AR,Sales invoice SI-2023-00806,1072,1071,POSTED
JE-2023-00701,2023-05-23,2023-05-24,2023-05,FY2024,2,AR,Sales invoice SI-2023-00807,1072,1071,POSTED
JE-2023-00702,2023-05-19,2023-05-22,2023-05,FY2024,2,AR,Sales invoice SI-2023-00808,1072,1071,POSTED
JE-2023-00703,2023-05-19,2023-05-19,2023-05,FY2024,2,AR,Sales invoice SI-2023-00809,1072,1071,POSTED
JE-2023-00704,2023-05-05,2023-05-08,2023-05,FY2024,2,AR,Sales invoice SI-2023-00810,1072,1071,POSTED
JE-2023-00705,2023-05-12,2023-05-15,2023-05,FY2024,2,AR,Sales invoice SI-2023-00811,1072,1071,POSTED
JE-2023-00706,2023-05-31,2023-06-02,2023-05,FY2024,2,AR,Sales invoice SI-2023-00812,1072,1071,POSTED
JE-2023-00707,2023-05-31,2023-06-02,2023-05,FY2024,2,AR,Sales invoice SI-2023-00813,1072,1071,POSTED
JE-2023-00708,2023-05-25,2023-05-26,2023-05,FY2024,2,AR,Sales invoice SI-2023-00814,1072,1071,POSTED
JE-2023-00709,2023-05-12,2023-05-12,2023-05,FY2024,2,AR,Sales invoice SI-2023-00815,1072,1071,POSTED
JE-2023-00710,2023-05-24,2023-05-26,2023-05,FY2024,2,AR,Sales invoice SI-2023-00816,1072,1071,POSTED
JE-2023-00711,2023-05-10,2023-05-12,2023-05,FY2024,2,AR,Sales invoice SI-2023-00817,1072,1071,POSTED
JE-2023-00712,2023-05-29,2023-05-29,2023-05,FY2024,2,AR,Sales invoice SI-2023-00818,1072,1071,POSTED
JE-2023-00713,2023-05-05,2023-05-05,2023-05,FY2024,2,AR,Sales invoice SI-2023-00819,1072,1071,POSTED
JE-2023-00714,2023-05-19,2023-05-22,2023-05,FY2024,2,AR,Sales invoice SI-2023-00820,1072,1071,POSTED
JE-2023-00715,2023-05-19,2023-05-19,2023-05,FY2024,2,AR,Sales invoice SI-2023-00821,1072,1071,POSTED
JE-2023-00716,2023-05-05,2023-05-05,2023-05,FY2024,2,AR,Sales invoice SI-2023-00822,1072,1071,POSTED
JE-2023-00717,2023-05-18,2023-05-19,2023-05,FY2024,2,AR,Sales invoice SI-2023-00823,1072,1071,POSTED
JE-2023-00718,2023-05-09,2023-05-10,2023-05,FY2024,2,AR,Sales invoice SI-2023-00824,1072,1071,POSTED
JE-2023-00719,2023-05-05,2023-05-08,2023-05,FY2024,2,AR,Sales invoice SI-2023-00825,1072,1071,POSTED
JE-2023-00720,2023-05-19,2023-05-22,2023-05,FY2024,2,AR,Sales invoice SI-2023-00826,1072,1071,POSTED
JE-2023-00721,2023-05-15,2023-05-15,2023-05,FY2024,2,AR,Sales invoice SI-2023-00827,1072,1071,POSTED
JE-2023-00722,2023-05-12,2023-05-12,2023-05,FY2024,2,AR,Sales invoice SI-2023-00828,1072,1071,POSTED
JE-2023-00723,2023-05-26,2023-05-29,2023-05,FY2024,2,AR,Sales invoice SI-2023-00829,1072,1071,POSTED
JE-2023-00724,2023-05-12,2023-05-15,2023-05,FY2024,2,AR,Sales invoice SI-2023-00830,1072,1071,POSTED
JE-2023-00725,2023-05-10,2023-05-12,2023-05,FY2024,2,AR,Sales invoice SI-2023-00831,1072,1071,POSTED
JE-2023-00726,2023-05-26,2023-05-29,2023-05,FY2024,2,AR,Sales invoice SI-2023-00832,1072,1071,POSTED
JE-2023-00727,2023-05-05,2023-05-05,2023-05,FY2024,2,AR,Sales invoice SI-2023-00833,1072,1071,POSTED
JE-2023-00728,2023-05-10,2023-05-11,2023-05,FY2024,2,AR,Sales invoice SI-2023-00834,1072,1071,POSTED
JE-2023-00729,2023-05-10,2023-05-12,2023-05,FY2024,2,AR,Sales invoice SI-2023-00835,1072,1071,POSTED
JE-2023-00730,2023-05-10,2023-05-11,2023-05,FY2024,2,AR,Sales invoice SI-2023-00836,1072,1071,POSTED
JE-2023-00731,2023-05-12,2023-05-12,2023-05,FY2024,2,AR,Sales invoice SI-2023-00837,1072,1071,POSTED
JE-2023-00732,2023-05-12,2023-05-12,2023-05,FY2024,2,AR,Sales invoice SI-2023-00838,1072,1071,POSTED
JE-2023-00733,2023-05-22,2023-05-25,2023-05,FY2024,2,AR,Sales invoice SI-2023-00839,1072,1071,POSTED
JE-2023-00734,2023-05-22,2023-05-23,2023-05,FY2024,2,AR,Sales invoice SI-2023-00840,1072,1071,POSTED
JE-2023-00735,2023-05-26,2023-05-26,2023-05,FY2024,2,AR,Sales invoice SI-2023-00841,1072,1071,POSTED
JE-2023-00736,2023-05-05,2023-05-08,2023-05,FY2024,2,AR,Sales invoice SI-2023-00842,1072,1071,POSTED
JE-2023-00737,2023-05-17,2023-05-19,2023-05,FY2024,2,AR,Sales invoice SI-2023-00843,1072,1071,POSTED
JE-2023-00738,2023-05-15,2023-05-15,2023-05,FY2024,2,AR,Sales invoice SI-2023-00844,1072,1071,POSTED
JE-2023-00739,2023-05-26,2023-05-26,2023-05,FY2024,2,AR,Sales invoice SI-2023-00845,1072,1071,POSTED
JE-2023-00740,2023-05-02,2023-05-02,2023-05,FY2024,2,AR,Sales invoice SI-2023-00846,1072,1071,POSTED
JE-2023-00741,2023-05-23,2023-05-23,2023-05,FY2024,2,AR,Sales invoice SI-2023-00847,1072,1071,POSTED
JE-2023-00742,2023-05-05,2023-05-08,2023-05,FY2024,2,AR,Sales invoice SI-2023-00848,1072,1071,POSTED
JE-2023-00743,2023-05-18,2023-05-19,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00559,1072,1071,POSTED
JE-2023-00744,2023-05-18,2023-05-19,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00560,1072,1071,POSTED
JE-2023-00745,2023-05-19,2023-05-19,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00561,1072,1071,POSTED
JE-2023-00746,2023-05-26,2023-05-29,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00562,1072,1071,POSTED
JE-2023-00747,2023-05-22,2023-05-25,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00563,1072,1071,POSTED
JE-2023-00748,2023-05-22,2023-05-24,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00564,1072,1071,POSTED
JE-2023-00749,2023-05-03,2023-05-04,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00565,1072,1071,POSTED
JE-2023-00750,2023-05-31,2023-05-31,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00566,1072,1071,POSTED
JE-2023-00751,2023-05-03,2023-05-05,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00567,1072,1071,POSTED
JE-2023-00752,2023-05-24,2023-05-26,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00568,1072,1071,POSTED
JE-2023-00753,2023-05-12,2023-05-12,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00569,1072,1071,POSTED
JE-2023-00754,2023-05-17,2023-05-19,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00570,1072,1071,POSTED
JE-2023-00755,2023-05-19,2023-05-22,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00571,1072,1071,POSTED
JE-2023-00756,2023-05-23,2023-05-26,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00572,1072,1071,POSTED
JE-2023-00757,2023-05-19,2023-05-22,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00573,1072,1071,POSTED
JE-2023-00758,2023-05-12,2023-05-12,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00574,1072,1071,POSTED
JE-2023-00759,2023-05-26,2023-05-29,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00575,1072,1071,POSTED
JE-2023-00760,2023-05-18,2023-05-19,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00576,1072,1071,POSTED
JE-2023-00761,2023-05-12,2023-05-12,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00577,1072,1071,POSTED
JE-2023-00762,2023-05-12,2023-05-15,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00578,1072,1071,POSTED
JE-2023-00763,2023-05-03,2023-05-05,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00579,1072,1071,POSTED
JE-2023-00764,2023-05-24,2023-05-26,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00580,1072,1071,POSTED
JE-2023-00765,2023-05-05,2023-05-08,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00581,1072,1071,POSTED
JE-2023-00766,2023-05-03,2023-05-04,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00582,1072,1071,POSTED
JE-2023-00767,2023-05-12,2023-05-12,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00583,1072,1071,POSTED
JE-2023-00768,2023-05-11,2023-05-12,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00584,1072,1071,POSTED
JE-2023-00769,2023-05-24,2023-05-25,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00585,1072,1071,POSTED
JE-2023-00770,2023-05-04,2023-05-05,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00586,1072,1071,POSTED
JE-2023-00771,2023-05-10,2023-05-10,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00587,1072,1071,POSTED
JE-2023-00772,2023-05-15,2023-05-17,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00588,1072,1071,POSTED
JE-2023-00773,2023-05-25,2023-05-26,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00589,1072,1071,POSTED
JE-2023-00774,2023-05-03,2023-05-03,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00590,1072,1071,POSTED
JE-2023-00775,2023-05-11,2023-05-12,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00591,1072,1071,POSTED
JE-2023-00776,2023-05-26,2023-05-29,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00592,1072,1071,POSTED
JE-2023-00777,2023-05-18,2023-05-19,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00593,1072,1071,POSTED
JE-2023-00778,2023-05-19,2023-05-19,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00594,1072,1071,POSTED
JE-2023-00779,2023-05-26,2023-05-29,2023-05,FY2024,2,AP,Purchase invoice PI-2023-00595,1072,1071,POSTED
JE-2023-00780,2023-05-25,2023-05-26,2023-05,FY2024,2,CASH,Customer receipt SI-2022-00560,1072,1071,POSTED
JE-2023-00781,2023-04-07,2023-04-07,2023-04,FY2024,1,CASH,Customer receipt SI-2022-00572,1072,1071,POSTED
JE-2023-00782,2023-03-31,2023-03-31,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00620,1072,1071,POSTED
JE-2023-00783,2023-05-11,2023-05-12,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00624,1072,1071,POSTED
JE-2023-00784,2023-04-04,2023-04-07,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00643,1072,1071,POSTED
JE-2023-00785,2023-04-17,2023-04-20,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00646,1072,1071,POSTED
JE-2023-00786,2023-04-11,2023-04-11,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00651,1072,1071,POSTED
JE-2023-00787,2023-05-08,2023-05-08,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00671,1072,1071,POSTED
JE-2023-00788,2023-03-31,2023-03-31,2023-03,FY2023,12,CASH,Customer receipt SI-2023-00674,1072,1071,POSTED
JE-2023-00789,2023-05-26,2023-05-29,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00677,1072,1071,POSTED
JE-2023-00790,2023-05-08,2023-05-09,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00684,1072,1071,POSTED
JE-2023-00791,2023-05-19,2023-05-19,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00687,1072,1071,POSTED
JE-2023-00792,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00688,1072,1071,POSTED
JE-2023-00793,2023-05-18,2023-05-19,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00690,1072,1071,POSTED
JE-2023-00794,2023-05-31,2023-06-02,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00691,1072,1071,POSTED
JE-2023-00795,2023-05-18,2023-05-19,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00692,1072,1071,POSTED
JE-2023-00796,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00693,1072,1071,POSTED
JE-2023-00797,2023-05-18,2023-05-19,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00694,1072,1071,POSTED
JE-2023-00798,2023-05-19,2023-05-19,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00696,1072,1071,POSTED
JE-2023-00799,2023-04-06,2023-04-07,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00697,1072,1071,POSTED
JE-2023-00800,2023-04-14,2023-04-14,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00698,1072,1071,POSTED
JE-2023-00801,2023-05-08,2023-05-10,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00702,1072,1071,POSTED
JE-2023-00802,2023-04-21,2023-04-21,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00718,1072,1071,POSTED
JE-2023-00803,2023-04-14,2023-04-17,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00722,1072,1071,POSTED
JE-2023-00804,2023-04-11,2023-04-12,2023-04,FY2024,1,CASH,Customer receipt SI-2023-00724,1072,1071,POSTED
JE-2023-00805,2023-05-16,2023-05-18,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00727,1072,1071,POSTED
JE-2023-00806,2023-05-12,2023-05-12,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00728,1072,1071,POSTED
JE-2023-00807,2023-05-15,2023-05-15,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00744,1072,1071,POSTED
JE-2023-00808,2023-05-15,2023-05-15,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00748,1072,1071,POSTED
JE-2023-00809,2023-05-02,2023-05-04,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00750,1072,1071,POSTED
JE-2023-00810,2023-05-18,2023-05-19,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00754,1072,1071,POSTED
JE-2023-00811,2023-05-16,2023-05-19,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00756,1072,1071,POSTED
JE-2023-00812,2023-05-12,2023-05-12,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00758,1072,1071,POSTED
JE-2023-00813,2023-05-19,2023-05-22,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00759,1072,1071,POSTED
JE-2023-00814,2023-05-23,2023-05-23,2023-05,FY2024,2,CASH,Customer receipt SI-2023-00760,1072,1071,POSTED
