budget_id,fiscal_year,fiscal_period,account_code,cost_centre_code,budget_amount_gbp,status,version
933,FY2024,8,6000,CC220,22800.0,APPROVED,v2
934,FY2024,8,6000,CC300,46750.0,APPROVED,v2
935,FY2024,8,6000,CC400,47700.0,APPROVED,v2
936,FY2024,8,6000,CC500,23100.0,APPROVED,v2
937,FY2024,8,6000,CC600,19300.0,APPROVED,v2
938,FY2024,8,6010,CC100,2100.0,APPROVED,v2
939,FY2024,8,6010,CC200,5750.0,APPROVED,v2
940,FY2024,8,6010,CC210,5100.0,APPROVED,v2
941,FY2024,8,6010,CC220,2750.0,APPROVED,v2
942,FY2024,8,6010,CC300,6200.0,APPROVED,v2
943,FY2024,8,6010,CC400,6850.0,APPROVED,v2
944,FY2024,8,6010,CC500,2600.0,APPROVED,v2
945,FY2024,8,6010,CC600,3150.0,APPROVED,v2
946,FY2024,8,6020,CC100,600.0,APPROVED,v2
947,FY2024,8,6020,CC200,1700.0,APPROVED,v2
948,FY2024,8,6020,CC210,1350.0,APPROVED,v2
949,FY2024,8,6020,CC220,900.0,APPROVED,v2
950,FY2024,8,6020,CC300,1950.0,APPROVED,v2
951,FY2024,8,6020,CC400,2050.0,APPROVED,v2
952,FY2024,8,6020,CC500,850.0,APPROVED,v2
953,FY2024,8,6020,CC600,850.0,APPROVED,v2
954,FY2024,8,6040,CC100,1700.0,APPROVED,v2
955,FY2024,8,6100,CC100,1050.0,APPROVED,v2
956,FY2024,8,6110,CC100,1100.0,APPROVED,v2
957,FY2024,8,6120,CC400,1850.0,APPROVED,v2
958,FY2024,8,6200,CC300,11800.0,APPROVED,v2
959,FY2024,8,6210,CC100,2300.0,APPROVED,v2
960,FY2024,8,6220,CC210,850.0,APPROVED,v2
961,FY2024,8,6300,CC600,800.0,APPROVED,v2
962,FY2024,8,6310,CC600,2200.0,APPROVED,v2
963,FY2024,8,6320,CC100,800.0,APPROVED,v2
964,FY2024,8,6400,CC200,2900.0,APPROVED,v2
965,FY2024,8,6400,CC220,9350.0,APPROVED,v2
966,FY2024,8,6600,CC100,18150.0,APPROVED,v2
967,FY2024,8,6900,CC220,-3200.0,APPROVED,v2
968,FY2024,9,4000,CC200,260150.0,APPROVED,v2
969,FY2024,9,4000,CC210,107200.0,APPROVED,v2
970,FY2024,9,4010,CC220,141200.0,APPROVED,v2
971,FY2024,9,4020,CC200,91900.0,APPROVED,v2
972,FY2024,9,4020,CC210,23400.0,APPROVED,v2
973,FY2024,9,4020,CC220,3250.0,APPROVED,v2
974,FY2024,9,4030,CC200,31200.0,APPROVED,v2
975,FY2024,9,4030,CC210,15800.0,APPROVED,v2
976,FY2024,9,5000,CC300,69100.0,APPROVED,v2
977,FY2024,9,5000,CC400,88600.0,APPROVED,v2
978,FY2024,9,5010,CC300,5250.0,APPROVED,v2
979,FY2024,9,5020,CC400,3200.0,APPROVED,v2
980,FY2024,9,6000,CC100,15150.0,APPROVED,v2
981,FY2024,9,6000,CC200,41400.0,APPROVED,v2
982,FY2024,9,6000,CC210,34450.0,APPROVED,v2
983,FY2024,9,6000,CC220,18150.0,APPROVED,v2
984,FY2024,9,6000,CC300,45350.0,APPROVED,v2
985,FY2024,9,6000,CC400,51100.0,APPROVED,v2
986,FY2024,9,6000,CC500,17500.0,APPROVED,v2
987,FY2024,9,6000,CC600,20250.0,APPROVED,v2
988,FY2024,9,6010,CC100,1950.0,APPROVED,v2
989,FY2024,9,6010,CC200,5850.0,APPROVED,v2
990,FY2024,9,6010,CC210,5650.0,APPROVED,v2
991,FY2024,9,6010,CC220,2600.0,APPROVED,v2
992,FY2024,9,6010,CC300,6500.0,APPROVED,v2
993,FY2024,9,6010,CC400,7250.0,APPROVED,v2
994,FY2024,9,6010,CC500,3100.0,APPROVED,v2
995,FY2024,9,6010,CC600,2800.0,APPROVED,v2
996,FY2024,9,6020,CC100,550.0,APPROVED,v2
997,FY2024,9,6020,CC200,1600.0,APPROVED,v2
998,FY2024,9,6020,CC210,1600.0,APPROVED,v2
999,FY2024,9,6020,CC220,850.0,APPROVED,v2
1000,FY2024,9,6020,CC300,2000.0,APPROVED,v2
1001,FY2024,9,6020,CC400,1850.0,APPROVED,v2
1002,FY2024,9,6020,CC500,800.0,APPROVED,v2
1003,FY2024,9,6020,CC600,950.0,APPROVED,v2
1004,FY2024,9,6100,CC100,1950.0,APPROVED,v2
1005,FY2024,9,6110,CC100,5500.0,APPROVED,v2
1006,FY2024,9,6120,CC100,2150.0,APPROVED,v2
1007,FY2024,9,6120,CC400,950.0,APPROVED,v2
1008,FY2024,9,6140,CC300,1700.0,APPROVED,v2
1009,FY2024,9,6200,CC220,4100.0,APPROVED,v2
1010,FY2024,9,6210,CC210,1050.0,APPROVED,v2
1011,FY2024,9,6220,CC200,4100.0,APPROVED,v2
1012,FY2024,9,6310,CC600,4550.0,APPROVED,v2
1013,FY2024,9,6320,CC500,1250.0,APPROVED,v2
1014,FY2024,9,6400,CC210,2000.0,APPROVED,v2
1015,FY2024,9,6400,CC220,6450.0,APPROVED,v2
1016,FY2024,9,6520,CC500,650.0,APPROVED,v2
1017,FY2024,9,6600,CC100,18600.0,APPROVED,v2
1018,FY2024,9,6900,CC220,-2250.0,APPROVED,v2
1019,FY2024,10,4000,CC200,100600.0,APPROVED,v2
1020,FY2024,10,4000,CC210,61150.0,APPROVED,v2
1021,FY2024,10,4010,CC220,180000.0,APPROVED,v2
1022,FY2024,10,4020,CC210,10400.0,APPROVED,v2
1023,FY2024,10,4020,CC220,24350.0,APPROVED,v2
1024,FY2024,10,4030,CC200,27300.0,APPROVED,v2
1025,FY2024,10,5000,CC300,201250.0,APPROVED,v2
1026,FY2024,10,5000,CC400,49750.0,APPROVED,v2
1027,FY2024,10,5010,CC300,2700.0,APPROVED,v2
1028,FY2024,10,5020,CC400,5950.0,APPROVED,v2
1029,FY2024,10,6000,CC100,14700.0,APPROVED,v2
1030,FY2024,10,6000,CC200,45450.0,APPROVED,v2
1031,FY2024,10,6000,CC210,36350.0,APPROVED,v2
1032,FY2024,10,6000,CC220,20250.0,APPROVED,v2
1033,FY2024,10,6000,CC300,49950.0,APPROVED,v2
1034,FY2024,10,6000,CC400,45800.0,APPROVED,v2
1035,FY2024,10,6000,CC500,21750.0,APPROVED,v2
1036,FY2024,10,6000,CC600,20700.0,APPROVED,v2
1037,FY2024,10,6010,CC100,1750.0,APPROVED,v2
1038,FY2024,10,6010,CC200,6100.0,APPROVED,v2
1039,FY2024,10,6010,CC210,4900.0,APPROVED,v2
1040,FY2024,10,6010,CC220,2950.0,APPROVED,v2
1041,FY2024,10,6010,CC300,7700.0,APPROVED,v2
1042,FY2024,10,6010,CC400,6500.0,APPROVED,v2
1043,FY2024,10,6010,CC500,2950.0,APPROVED,v2
1044,FY2024,10,6010,CC600,3150.0,APPROVED,v2
1045,FY2024,10,6020,CC100,600.0,APPROVED,v2
1046,FY2024,10,6020,CC200,1700.0,APPROVED,v2
1047,FY2024,10,6020,CC210,1500.0,APPROVED,v2
1048,FY2024,10,6020,CC220,800.0,APPROVED,v2
1049,FY2024,10,6020,CC300,1900.0,APPROVED,v2
1050,FY2024,10,6020,CC400,1750.0,APPROVED,v2
1051,FY2024,10,6020,CC500,900.0,APPROVED,v2
1052,FY2024,10,6020,CC600,650.0,APPROVED,v2
1053,FY2024,10,6130,CC100,1150.0,APPROVED,v2
1054,FY2024,10,6140,CC300,6600.0,APPROVED,v2
1055,FY2024,10,6140,CC400,1500.0,APPROVED,v2
1056,FY2024,10,6200,CC210,1350.0,APPROVED,v2
1057,FY2024,10,6200,CC220,800.0,APPROVED,v2
1058,FY2024,10,6210,CC100,3350.0,APPROVED,v2
1059,FY2024,10,6320,CC500,600.0,APPROVED,v2
1060,FY2024,10,6400,CC200,600.0,APPROVED,v2
1061,FY2024,10,6400,CC210,2300.0,APPROVED,v2
1062,FY2024,10,6500,CC500,1650.0,APPROVED,v2
1063,FY2024,10,6510,CC500,1200.0,APPROVED,v2
1064,FY2024,10,6520,CC500,500.0,APPROVED,v2
1065,FY2024,10,6600,CC100,18550.0,APPROVED,v2
1066,FY2024,10,6900,CC220,-1150.0,APPROVED,v2
1067,FY2024,10,6900,CC400,550.0,APPROVED,v2
1068,FY2024,11,4000,CC200,202500.0,APPROVED,v2
1069,FY2024,11,4000,CC210,126200.0,APPROVED,v2
1070,FY2024,11,4010,CC220,145000.0,APPROVED,v2
1071,FY2024,11,4020,CC200,30300.0,APPROVED,v2
1072,FY2024,11,4020,CC210,3200.0,APPROVED,v2
1073,FY2024,11,4020,CC220,17800.0,APPROVED,v2
1074,FY2024,11,4030,CC200,28950.0,APPROVED,v2
1075,FY2024,11,4030,CC210,6600.0,APPROVED,v2
1076,FY2024,11,5000,CC300,125050.0,APPROVED,v2
1077,FY2024,11,5000,CC400,22950.0,APPROVED,v2
1078,FY2024,11,5010,CC300,1950.0,APPROVED,v2
1079,FY2024,11,5020,CC400,2100.0,APPROVED,v2
1080,FY2024,11,6000,CC100,14050.0,APPROVED,v2
1081,FY2024,11,6000,CC200,38150.0,APPROVED,v2
1082,FY2024,11,6000,CC210,36000.0,APPROVED,v2
1083,FY2024,11,6000,CC220,22950.0,APPROVED,v2
1084,FY2024,11,6000,CC300,57050.0,APPROVED,v2
1085,FY2024,11,6000,CC400,47300.0,APPROVED,v2
1086,FY2024,11,6000,CC500,26900.0,APPROVED,v2
1087,FY2024,11,6000,CC600,22050.0,APPROVED,v2
1088,FY2024,11,6010,CC100,1900.0,APPROVED,v2
1089,FY2024,11,6010,CC200,5850.0,APPROVED,v2
1090,FY2024,11,6010,CC210,5450.0,APPROVED,v2
1091,FY2024,11,6010,CC220,2850.0,APPROVED,v2
1092,FY2024,11,6010,CC300,6550.0,APPROVED,v2
1093,FY2024,11,6010,CC400,5850.0,APPROVED,v2
1094,FY2024,11,6010,CC500,3600.0,APPROVED,v2
1095,FY2024,11,6010,CC600,2650.0,APPROVED,v2
1096,FY2024,11,6020,CC100,550.0,APPROVED,v2
1097,FY2024,11,6020,CC200,1750.0,APPROVED,v2
1098,FY2024,11,6020,CC210,1550.0,APPROVED,v2
1099,FY2024,11,6020,CC220,800.0,APPROVED,v2
1100,FY2024,11,6020,CC300,1900.0,APPROVED,v2
1101,FY2024,11,6020,CC400,1850.0,APPROVED,v2
1102,FY2024,11,6020,CC500,1100.0,APPROVED,v2
1103,FY2024,11,6020,CC600,750.0,APPROVED,v2
1104,FY2024,11,6040,CC100,2650.0,APPROVED,v2
1105,FY2024,11,6100,CC100,800.0,APPROVED,v2
1106,FY2024,11,6110,CC100,1550.0,APPROVED,v2
1107,FY2024,11,6120,CC400,900.0,APPROVED,v2
1108,FY2024,11,6140,CC300,4650.0,APPROVED,v2
1109,FY2024,11,6210,CC100,2950.0,APPROVED,v2
1110,FY2024,11,6210,CC210,23750.0,APPROVED,v2
1111,FY2024,11,6300,CC600,6200.0,APPROVED,v2
1112,FY2024,11,6310,CC600,1000.0,APPROVED,v2
1113,FY2024,11,6400,CC220,5800.0,APPROVED,v2
1114,FY2024,11,6510,CC500,3600.0,APPROVED,v2
1115,FY2024,11,6600,CC100,19550.0,APPROVED,v2
1116,FY2024,11,6900,CC400,-550.0,APPROVED,v2
1117,FY2024,12,4000,CC200,136850.0,APPROVED,v2
1118,FY2024,12,4000,CC210,239550.0,APPROVED,v2
1119,FY2024,12,4010,CC220,245950.0,APPROVED,v2
1120,FY2024,12,4020,CC210,4100.0,APPROVED,v2
1121,FY2024,12,4020,CC220,21100.0,APPROVED,v2
1122,FY2024,12,4030,CC200,44500.0,APPROVED,v2
1123,FY2024,12,4030,CC210,46850.0,APPROVED,v2
1124,FY2024,12,5000,CC300,117250.0,APPROVED,v2
1125,FY2024,12,5000,CC400,54550.0,APPROVED,v2
1126,FY2024,12,5010,CC300,3850.0,APPROVED,v2
1127,FY2024,12,5020,CC400,2850.0,APPROVED,v2
1128,FY2024,12,6000,CC100,14400.0,APPROVED,v2
1129,FY2024,12,6000,CC200,40350.0,APPROVED,v2
1130,FY2024,12,6000,CC210,39950.0,APPROVED,v2
1131,FY2024,12,6000,CC220,19300.0,APPROVED,v2
1132,FY2024,12,6000,CC300,55350.0,APPROVED,v2
1133,FY2024,12,6000,CC400,51750.0,APPROVED,v2
1134,FY2024,12,6000,CC500,29850.0,APPROVED,v2
1135,FY2024,12,6000,CC600,23400.0,APPROVED,v2
1136,FY2024,12,6010,CC100,2050.0,APPROVED,v2
1137,FY2024,12,6010,CC200,5700.0,APPROVED,v2
1138,FY2024,12,6010,CC210,4900.0,APPROVED,v2
1139,FY2024,12,6010,CC220,2550.0,APPROVED,v2
1140,FY2024,12,6010,CC300,7650.0,APPROVED,v2
1141,FY2024,12,6010,CC400,6550.0,APPROVED,v2
1142,FY2024,12,6010,CC500,3550.0,APPROVED,v2
1143,FY2024,12,6010,CC600,2750.0,APPROVED,v2
1144,FY2024,12,6020,CC100,600.0,APPROVED,v2
1145,FY2024,12,6020,CC200,1650.0,APPROVED,v2
1146,FY2024,12,6020,CC210,1700.0,APPROVED,v2
1147,FY2024,12,6020,CC220,750.0,APPROVED,v2
1148,FY2024,12,6020,CC300,2100.0,APPROVED,v2
1149,FY2024,12,6020,CC400,1900.0,APPROVED,v2
1150,FY2024,12,6020,CC500,1050.0,APPROVED,v2
1151,FY2024,12,6020,CC600,850.0,APPROVED,v2
1152,FY2024,12,6040,CC100,5550.0,APPROVED,v2
1153,FY2024,12,6100,CC100,2650.0,APPROVED,v2
1154,FY2024,12,6140,CC400,3650.0,APPROVED,v2
1155,FY2024,12,6210,CC200,750.0,APPROVED,v2
1156,FY2024,12,6210,CC500,2000.0,APPROVED,v2
1157,FY2024,12,6220,CC210,2750.0,APPROVED,v2
1158,FY2024,12,6300,CC600,10450.0,APPROVED,v2
1159,FY2024,12,6310,CC600,4700.0,APPROVED,v2
1160,FY2024,12,6400,CC200,1300.0,APPROVED,v2
1161,FY2024,12,6400,CC210,700.0,APPROVED,v2
1162,FY2024,12,6400,CC220,850.0,APPROVED,v2
1163,FY2024,12,6500,CC500,72600.0,APPROVED,v2
1164,FY2024,12,6510,CC500,600.0,APPROVED,v2
1165,FY2024,12,6520,CC500,600.0,APPROVED,v2
1166,FY2024,12,6600,CC100,18450.0,APPROVED,v2
1167,FY2024,12,6900,CC220,-5100.0,APPROVED,v2
1168,FY2024,12,8000,CC500,216400.0,APPROVED,v2
1169,FY2025,1,4000,CC200,162700.0,APPROVED,v2
1170,FY2025,1,4000,CC210,43650.0,APPROVED,v2
1171,FY2025,1,4010,CC220,161750.0,APPROVED,v2
1172,FY2025,1,4020,CC200,11850.0,APPROVED,v2
1173,FY2025,1,4020,CC210,3950.0,APPROVED,v2
1174,FY2025,1,4020,CC220,73850.0,APPROVED,v2
1175,FY2025,1,4030,CC200,3100.0,APPROVED,v2
1176,FY2025,1,4030,CC210,30550.0,APPROVED,v2
1177,FY2025,1,5000,CC300,27050.0,APPROVED,v2
1178,FY2025,1,5000,CC400,49300.0,APPROVED,v2
1179,FY2025,1,5010,CC300,5500.0,APPROVED,v2
1180,FY2025,1,5020,CC400,3800.0,APPROVED,v2
1181,FY2025,1,6000,CC100,15100.0,APPROVED,v2
1182,FY2025,1,6000,CC200,35950.0,APPROVED,v2
1183,FY2025,1,6000,CC210,37450.0,APPROVED,v2
1184,FY2025,1,6000,CC220,19400.0,APPROVED,v2
1185,FY2025,1,6000,CC300,53250.0,APPROVED,v2
1186,FY2025,1,6000,CC400,46500.0,APPROVED,v2
1187,FY2025,1,6000,CC500,24100.0,APPROVED,v2
1188,FY2025,1,6000,CC600,21200.0,APPROVED,v2
1189,FY2025,1,6010,CC100,1950.0,APPROVED,v2
1190,FY2025,1,6010,CC200,5400.0,APPROVED,v2
1191,FY2025,1,6010,CC210,5050.0,APPROVED,v2
1192,FY2025,1,6010,CC220,3000.0,APPROVED,v2
1193,FY2025,1,6010,CC300,7800.0,APPROVED,v2
1194,FY2025,1,6010,CC400,6550.0,APPROVED,v2
1195,FY2025,1,6010,CC500,3500.0,APPROVED,v2
1196,FY2025,1,6010,CC600,2800.0,APPROVED,v2
1197,FY2025,1,6020,CC100,550.0,APPROVED,v2
1198,FY2025,1,6020,CC200,1800.0,APPROVED,v2
1199,FY2025,1,6020,CC210,1500.0,APPROVED,v2
1200,FY2025,1,6020,CC220,750.0,APPROVED,v2
1201,FY2025,1,6020,CC300,1750.0,APPROVED,v2
1202,FY2025,1,6020,CC400,1750.0,APPROVED,v2
1203,FY2025,1,6020,CC500,1050.0,APPROVED,v2
1204,FY2025,1,6020,CC600,800.0,APPROVED,v2
1205,FY2025,1,6110,CC100,1650.0,APPROVED,v2
1206,FY2025,1,6120,CC100,850.0,APPROVED,v2
1207,FY2025,1,6120,CC300,7100.0,APPROVED,v2
1208,FY2025,1,6120,CC400,1600.0,APPROVED,v2
1209,FY2025,1,6200,CC210,700.0,APPROVED,v2
1210,FY2025,1,6220,CC220,11750.0,APPROVED,v2
1211,FY2025,1,6300,CC600,9050.0,APPROVED,v2
1212,FY2025,1,6310,CC600,6850.0,APPROVED,v2
1213,FY2025,1,6500,CC500,2000.0,APPROVED,v2
1214,FY2025,1,6520,CC500,500.0,APPROVED,v2
1215,FY2025,1,6600,CC100,20300.0,APPROVED,v2
1216,FY2025,1,6900,CC220,-6450.0,APPROVED,v2
1217,FY2025,2,4000,CC200,81250.0,APPROVED,v2
1218,FY2025,2,4000,CC210,116550.0,APPROVED,v2
1219,FY2025,2,4010,CC220,392100.0,APPROVED,v2
1220,FY2025,2,4020,CC200,8150.0,APPROVED,v2
1221,FY2025,2,4020,CC210,53950.0,APPROVED,v2
1222,FY2025,2,4020,CC220,52600.0,APPROVED,v2
1223,FY2025,2,4030,CC200,51700.0,APPROVED,v2
1224,FY2025,2,4030,CC210,8150.0,APPROVED,v2
1225,FY2025,2,5000,CC300,93200.0,APPROVED,v2
1226,FY2025,2,5000,CC400,36450.0,APPROVED,v2
1227,FY2025,2,5010,CC300,5300.0,APPROVED,v2
1228,FY2025,2,5020,CC400,2500.0,APPROVED,v2
1229,FY2025,2,6000,CC100,14300.0,APPROVED,v2
1230,FY2025,2,6000,CC200,43950.0,APPROVED,v2
1231,FY2025,2,6000,CC210,41650.0,APPROVED,v2
1232,FY2025,2,6000,CC220,18400.0,APPROVED,v2
1233,FY2025,2,6000,CC300,52200.0,APPROVED,v2
1234,FY2025,2,6000,CC400,44650.0,APPROVED,v2
1235,FY2025,2,6000,CC500,28750.0,APPROVED,v2
1236,FY2025,2,6000,CC600,21250.0,APPROVED,v2
1237,FY2025,2,6010,CC100,2200.0,APPROVED,v2
1238,FY2025,2,6010,CC200,5700.0,APPROVED,v2
1239,FY2025,2,6010,CC210,4800.0,APPROVED,v2
1240,FY2025,2,6010,CC220,2650.0,APPROVED,v2
1241,FY2025,2,6010,CC300,7350.0,APPROVED,v2
1242,FY2025,2,6010,CC400,6100.0,APPROVED,v2
1243,FY2025,2,6010,CC500,3800.0,APPROVED,v2
1244,FY2025,2,6010,CC600,2750.0,APPROVED,v2
1245,FY2025,2,6020,CC100,600.0,APPROVED,v2
1246,FY2025,2,6020,CC200,1800.0,APPROVED,v2
1247,FY2025,2,6020,CC210,1500.0,APPROVED,v2
1248,FY2025,2,6020,CC220,800.0,APPROVED,v2
1249,FY2025,2,6020,CC300,2100.0,APPROVED,v2
1250,FY2025,2,6020,CC400,1900.0,APPROVED,v2
1251,FY2025,2,6020,CC500,1050.0,APPROVED,v2
1252,FY2025,2,6020,CC600,800.0,APPROVED,v2
1253,FY2025,2,6040,CC100,1750.0,APPROVED,v2
1254,FY2025,2,6100,CC100,2300.0,APPROVED,v2
1255,FY2025,2,6110,CC100,3500.0,APPROVED,v2
1256,FY2025,2,6120,CC100,2750.0,APPROVED,v2
1257,FY2025,2,6120,CC400,4750.0,APPROVED,v2
1258,FY2025,2,6130,CC100,2600.0,APPROVED,v2
1259,FY2025,2,6140,CC400,1200.0,APPROVED,v2
1260,FY2025,2,6200,CC210,1050.0,APPROVED,v2
1261,FY2025,2,6200,CC220,1400.0,APPROVED,v2
1262,FY2025,2,6200,CC300,4000.0,APPROVED,v2
1263,FY2025,2,6300,CC600,1050.0,APPROVED,v2
1264,FY2025,2,6400,CC200,6750.0,APPROVED,v2
1265,FY2025,2,6400,CC210,650.0,APPROVED,v2
1266,FY2025,2,6400,CC220,1650.0,APPROVED,v2
1267,FY2025,2,6500,CC500,600.0,APPROVED,v2
1268,FY2025,2,6600,CC100,17750.0,APPROVED,v2
1269,FY2025,2,6900,CC220,-2500.0,APPROVED,v2
1270,FY2025,2,6900,CC400,550.0,APPROVED,v2
1271,FY2025,3,4000,CC200,148600.0,APPROVED,v2
1272,FY2025,3,4000,CC210,90000.0,APPROVED,v2
1273,FY2025,3,4010,CC220,153200.0,APPROVED,v2
1274,FY2025,3,4020,CC200,62950.0,APPROVED,v2
1275,FY2025,3,4020,CC210,7900.0,APPROVED,v2
1276,FY2025,3,4020,CC220,64600.0,APPROVED,v2
1277,FY2025,3,4030,CC200,33100.0,APPROVED,v2
1278,FY2025,3,4030,CC210,10850.0,APPROVED,v2
1279,FY2025,3,5000,CC300,108850.0,APPROVED,v2
1280,FY2025,3,5000,CC400,84200.0,APPROVED,v2
1281,FY2025,3,5010,CC300,6750.0,APPROVED,v2
1282,FY2025,3,5020,CC400,1650.0,APPROVED,v2
1283,FY2025,3,6000,CC100,14600.0,APPROVED,v2
1284,FY2025,3,6000,CC200,43650.0,APPROVED,v2
1285,FY2025,3,6000,CC210,36550.0,APPROVED,v2
1286,FY2025,3,6000,CC220,21600.0,APPROVED,v2
1287,FY2025,3,6000,CC300,57850.0,APPROVED,v2
1288,FY2025,3,6000,CC400,44700.0,APPROVED,v2
1289,FY2025,3,6000,CC500,27250.0,APPROVED,v2
1290,FY2025,3,6000,CC600,22450.0,APPROVED,v2
1291,FY2025,3,6010,CC100,1950.0,APPROVED,v2
1292,FY2025,3,6010,CC200,5600.0,APPROVED,v2
1293,FY2025,3,6010,CC210,5250.0,APPROVED,v2
1294,FY2025,3,6010,CC220,2750.0,APPROVED,v2
1295,FY2025,3,6010,CC300,7800.0,APPROVED,v2
1296,FY2025,3,6010,CC400,5900.0,APPROVED,v2
1297,FY2025,3,6010,CC500,3650.0,APPROVED,v2
1298,FY2025,3,6010,CC600,2850.0,APPROVED,v2
1299,FY2025,3,6020,CC100,600.0,APPROVED,v2
1300,FY2025,3,6020,CC200,1650.0,APPROVED,v2
1301,FY2025,3,6020,CC210,1550.0,APPROVED,v2
1302,FY2025,3,6020,CC220,800.0,APPROVED,v2
1303,FY2025,3,6020,CC300,1950.0,APPROVED,v2
1304,FY2025,3,6020,CC400,1800.0,APPROVED,v2
1305,FY2025,3,6020,CC500,1050.0,APPROVED,v2
1306,FY2025,3,6020,CC600,850.0,APPROVED,v2
1307,FY2025,3,6040,CC100,4400.0,APPROVED,v2
1308,FY2025,3,6100,CC100,2400.0,APPROVED,v2
1309,FY2025,3,6120,CC300,550.0,APPROVED,v2
1310,FY2025,3,6140,CC300,6700.0,APPROVED,v2
1311,FY2025,3,6200,CC300,1050.0,APPROVED,v2
1312,FY2025,3,6220,CC220,2450.0,APPROVED,v2
1313,FY2025,3,6310,CC600,5550.0,APPROVED,v2
1314,FY2025,3,6320,CC100,4200.0,APPROVED,v2
1315,FY2025,3,6400,CC220,1350.0,APPROVED,v2
1316,FY2025,3,6500,CC500,15500.0,APPROVED,v2
1317,FY2025,3,6600,CC100,19300.0,APPROVED,v2
1318,FY2025,3,6900,CC220,-1900.0,APPROVED,v2
1319,FY2025,4,4000,CC200,95450.0,APPROVED,v2
1320,FY2025,4,4000,CC210,121100.0,APPROVED,v2
1321,FY2025,4,4010,CC220,184950.0,APPROVED,v2
1322,FY2025,4,4020,CC200,26150.0,APPROVED,v2
1323,FY2025,4,4020,CC220,2950.0,APPROVED,v2
1324,FY2025,4,4030,CC200,12200.0,APPROVED,v2
1325,FY2025,4,4030,CC210,63750.0,APPROVED,v2
1326,FY2025,4,5000,CC300,54300.0,APPROVED,v2
1327,FY2025,4,5000,CC400,60300.0,APPROVED,v2
1328,FY2025,4,5010,CC300,4200.0,APPROVED,v2
1329,FY2025,4,5020,CC400,5450.0,APPROVED,v2
1330,FY2025,4,6000,CC100,13900.0,APPROVED,v2
1331,FY2025,4,6000,CC200,38200.0,APPROVED,v2
1332,FY2025,4,6000,CC210,40150.0,APPROVED,v2
1333,FY2025,4,6000,CC220,20450.0,APPROVED,v2
1334,FY2025,4,6000,CC300,53750.0,APPROVED,v2
1335,FY2025,4,6000,CC400,46700.0,APPROVED,v2
1336,FY2025,4,6000,CC500,27950.0,APPROVED,v2
1337,FY2025,4,6000,CC600,21600.0,APPROVED,v2
1338,FY2025,4,6010,CC100,1900.0,APPROVED,v2
1339,FY2025,4,6010,CC200,5850.0,APPROVED,v2
1340,FY2025,4,6010,CC210,5550.0,APPROVED,v2
1341,FY2025,4,6010,CC220,2600.0,APPROVED,v2
1342,FY2025,4,6010,CC300,6750.0,APPROVED,v2
1343,FY2025,4,6010,CC400,6650.0,APPROVED,v2
1344,FY2025,4,6010,CC500,3750.0,APPROVED,v2
1345,FY2025,4,6010,CC600,3050.0,APPROVED,v2
1346,FY2025,4,6020,CC100,550.0,APPROVED,v2
1347,FY2025,4,6020,CC200,1600.0,APPROVED,v2
1348,FY2025,4,6020,CC210,1650.0,APPROVED,v2
1349,FY2025,4,6020,CC220,900.0,APPROVED,v2
1350,FY2025,4,6020,CC300,2050.0,APPROVED,v2
1351,FY2025,4,6020,CC400,1700.0,APPROVED,v2
1352,FY2025,4,6020,CC500,1000.0,APPROVED,v2
1353,FY2025,4,6020,CC600,800.0,APPROVED,v2
1354,FY2025,4,6040,CC100,5700.0,APPROVED,v2
1355,FY2025,4,6100,CC100,2650.0,APPROVED,v2
1356,FY2025,4,6110,CC100,1300.0,APPROVED,v2
1357,FY2025,4,6120,CC100,1800.0,APPROVED,v2
1358,FY2025,4,6120,CC300,4550.0,APPROVED,v2
1359,FY2025,4,6120,CC400,3450.0,APPROVED,v2
1360,FY2025,4,6130,CC100,6300.0,APPROVED,v2
1361,FY2025,4,6210,CC100,800.0,APPROVED,v2
1362,FY2025,4,6210,CC210,3050.0,APPROVED,v2
1363,FY2025,4,6300,CC600,1050.0,APPROVED,v2
1364,FY2025,4,6310,CC600,2150.0,APPROVED,v2
1365,FY2025,4,6320,CC100,1850.0,APPROVED,v2
1366,FY2025,4,6320,CC500,2050.0,APPROVED,v2
1367,FY2025,4,6600,CC100,19200.0,APPROVED,v2
1368,FY2025,4,6900,CC220,1550.0,APPROVED,v2
1369,FY2025,5,4000,CC200,109500.0,APPROVED,v2
1370,FY2025,5,4000,CC210,30000.0,APPROVED,v2
1371,FY2025,5,4010,CC220,128150.0,APPROVED,v2
1372,FY2025,5,4020,CC200,45550.0,APPROVED,v2
1373,FY2025,5,4020,CC220,28550.0,APPROVED,v2
1374,FY2025,5,4030,CC200,41650.0,APPROVED,v2
1375,FY2025,5,5000,CC300,174750.0,APPROVED,v2
1376,FY2025,5,5000,CC400,192500.0,APPROVED,v2
1377,FY2025,5,5010,CC300,6550.0,APPROVED,v2
1378,FY2025,5,5020,CC400,9500.0,APPROVED,v2
1379,FY2025,5,6000,CC100,13950.0,APPROVED,v2
1380,FY2025,5,6000,CC200,37850.0,APPROVED,v2
1381,FY2025,5,6000,CC210,40900.0,APPROVED,v2
1382,FY2025,5,6000,CC220,19350.0,APPROVED,v2
1383,FY2025,5,6000,CC300,48150.0,APPROVED,v2
1384,FY2025,5,6000,CC400,45200.0,APPROVED,v2
1385,FY2025,5,6000,CC500,25200.0,APPROVED,v2
